"","animal","ID","lac12","lac_wk.","yearwk","yearmo","DIM","ch4clean","dfpcm","Sire","Dam"
"5227","PL005254375980","PL005254375980",1,23,"2015--40","2015--10",164,325.049435105134,23.647197,"US62072898","PL005256750228"
"5228","PL005254375980","PL005254375980",1,11,"2015--28","2015--07",77,280.390620805401,25.997067,"US62072898","PL005256750228"
"5229","PL005254375980","PL005254375980",1,17,"2015--35","2015--09",124,326.296743501592,28.543536,"US62072898","PL005256750228"
"5230","PL005254375980","PL005254375980",1,9,"2015--27","2015--07",68,257.870860645285,24.073678,"US62072898","PL005256750228"
"5231","PL005254375980","PL005254375980",1,19,"2015--37","2015--09",139,309.10493012459,25.23059,"US62072898","PL005256750228"
"5232","PL005254375980","PL005254375980",1,20,"2015--38","2015--09",144,306.031658609626,26.47821,"US62072898","PL005256750228"
"5233","PL005254375980","PL005254375980",1,9,"2015--26","2015--07",64,282.444212288619,21.965666,"US62072898","PL005256750228"
"5234","PL005254375980","PL005254375980",1,19,"2015--36","2015--09",136,432.933812876859,26.166838,"US62072898","PL005256750228"
"5235","PL005254375980","PL005254375980",1,23,"2015--41","2015--10",167,293.925181289087,24.994272,"US62072898","PL005256750228"
"5236","PL005254375980","PL005254375980",1,15,"2015--32","2015--08",105,255.642733552994,24.4422,"US62072898","PL005256750228"
"5237","PL005254375980","PL005254375980",1,7,"2015--24","2015--06",51,446.100925414469,30.122562,"US62072898","PL005256750228"
"5238","PL005254375980","PL005254375980",1,14,"2015--31","2015--08",100,389.296809808308,21.59766,"US62072898","PL005256750228"
"5239","PL005254375980","PL005254375980",1,5,"2015--23","2015--06",39,249.218290121475,28.660977,"US62072898","PL005256750228"
"5240","PL005254375980","PL005254375980",1,6,"2015--24","2015--06",47,273.988185537262,30.409944,"US62072898","PL005256750228"
"5241","PL005254375980","PL005254375980",1,22,"2015--40","2015--10",160,330.361712354188,23.624604,"US62072898","PL005256750228"
"5242","PL005254375980","PL005254375980",1,18,"2015--35","2015--09",128,336.867527107024,22.053456,"US62072898","PL005256750228"
"5243","PL005254375980","PL005254375980",1,10,"2015--27","2015--07",72,359.915274727105,26.90464,"US62072898","PL005256750228"
"5244","PL005254375980","PL005254375980",1,11,"2015--29","2015--07",81,359.812169229739,25.263231,"US62072898","PL005256750228"
"5245","PL005254375980","PL005254375980",1,16,"2015--34","2015--08",116,299.290331067499,29.012944,"US62072898","PL005256750228"
"5246","PL005254375980","PL005254375980",1,6,"2015--23","2015--06",43,243.129413429987,25.0788,"US62072898","PL005256750228"
"5247","PL005254375980","PL005254375980",1,14,"2015--32","2015--08",104,303.738356163986,25.309284,"US62072898","PL005256750228"
"5248","PL005254375980","PL005254375980",1,12,"2015--29","2015--07",84,333.79055939408,25.475504,"US62072898","PL005256750228"
"5249","PL005254375980","PL005254375980",1,15,"2015--32","2015--08",108,260.561530859236,26.701895,"US62072898","PL005256750228"
"5250","PL005254375980","PL005254375980",1,6,"2015--24","2015--06",48,341.085281462254,29.114784,"US62072898","PL005256750228"
"5251","PL005254375980","PL005254375980",1,21,"2015--38","2015--09",148,363.506926823936,25.31866,"US62072898","PL005256750228"
"5252","PL005254375980","PL005254375980",1,14,"2015--32","2015--08",103,196.648905104429,24.334596,"US62072898","PL005256750228"
"5253","PL005254375980","PL005254375980",1,18,"2015--36","2015--09",131,295.88381900763,24.647624,"US62072898","PL005256750228"
"5254","PL005254375980","PL005254375980",1,7,"2015--25","2015--06",55,278.609380287868,21.8572,"US62072898","PL005256750228"
"5255","PL005254375980","PL005254375980",1,10,"2015--27","2015--07",73,324.61908322417,26.714835,"US62072898","PL005256750228"
"5256","PL005254375980","PL005254375980",1,17,"2015--34","2015--08",119,304.964051601425,25.037628,"US62072898","PL005256750228"
"5257","PL005254375980","PL005254375980",1,21,"2015--38","2015--09",147,347.265282060553,25.952292,"US62072898","PL005256750228"
"5258","PL005254375980","PL005254375980",1,13,"2015--31","2015--08",96,339.121915566883,24.932658,"US62072898","PL005256750228"
"5259","PL005254375980","PL005254375980",1,18,"2015--35","2015--09",127,297.624793426329,20.84454,"US62072898","PL005256750228"
"5260","PL005254375980","PL005254375980",1,19,"2015--36","2015--09",135,294.922158012095,25.641072,"US62072898","PL005256750228"
"5261","PL005254375980","PL005254375980",1,8,"2015--25","2015--06",59,228.620056136776,22.1455,"US62072898","PL005256750228"
"5262","PL005254375980","PL005254375980",1,10,"2015--28","2015--07",76,280.416912680934,25.0095,"US62072898","PL005256750228"
"5263","PL005254375980","PL005254375980",1,7,"2015--24","2015--06",52,245.563582829115,21.81652,"US62072898","PL005256750228"
"5264","PL005254375980","PL005254375980",1,11,"2015--28","2015--07",80,307.426122310899,24.925836,"US62072898","PL005256750228"
"5265","PL005254375980","PL005254375980",1,23,"2015--40","2015--10",163,279.992923476107,22.264791,"US62072898","PL005256750228"
"5266","PL005254375980","PL005254375980",1,15,"2015--33","2015--08",111,198.924879571856,20.177658,"US62072898","PL005256750228"
"5267","PL005254375980","PL005254375980",1,20,"2015--37","2015--09",140,340.079942891183,26.796319,"US62072898","PL005256750228"
"5268","PL005254375980","PL005254375980",1,15,"2015--32","2015--08",107,347.172821708199,27.73449,"US62072898","PL005256750228"
"5269","PL005254375980","PL005254375980",1,8,"2015--25","2015--06",56,276.872155669705,22.870232,"US62072898","PL005256750228"
"5270","PL005254375980","PL005254375980",1,9,"2015--26","2015--07",63,274.762753520159,19.481952,"US62072898","PL005256750228"
"5271","PL005254375980","PL005254375980",1,17,"2015--34","2015--08",120,255.543432971246,26.465292,"US62072898","PL005256750228"
"5272","PL005254375980","PL005254375980",1,12,"2015--30","2015--07",88,294.701181666095,27.561411,"US62072898","PL005256750228"
"5273","PL005254375980","PL005254375980",1,13,"2015--30","2015--07",92,351.551531677517,25.704717,"US62072898","PL005256750228"
"5274","PL005254375980","PL005254375980",1,22,"2015--40","2015--10",159,343.093144265699,24.165585,"US62072898","PL005256750228"
"5275","PL005254375980","PL005254375980",1,18,"2015--36","2015--09",132,243.878099822445,24.82956,"US62072898","PL005256750228"
"5276","PL005254375997","PL005254375997",1,11,"2016--04","2016--01",83,467.891906488491,33.843087,"PL005237776087","PL005215383122"
"5277","PL005254375997","PL005254375997",1,8,"2016--00","2016--01",60,497.982380359926,38.77001,"PL005237776087","PL005215383122"
"5278","PL005254375997","PL005254375997",1,11,"2016--03","2016--01",78,426.012601194291,35.392368,"PL005237776087","PL005215383122"
"5279","PL005254375997","PL005254375997",1,6,"2015--50","2015--12",45,512.413478618016,40.878231,"PL005237776087","PL005215383122"
"5280","PL005254375997","PL005254375997",1,12,"2016--04","2016--01",87,462.071238797413,37.201503,"PL005237776087","PL005215383122"
"5281","PL005254375997","PL005254375997",1,7,"2015--51","2015--12",52,337.064329799432,37.152333,"PL005237776087","PL005215383122"
"5282","PL005254375997","PL005254375997",1,9,"2016--01","2016--01",67,416.943868805201,36.348864,"PL005237776087","PL005215383122"
"5283","PL005254375997","PL005254375997",1,9,"2016--01","2016--01",64,432.641608711769,36.814,"PL005237776087","PL005215383122"
"5284","PL005254375997","PL005254375997",1,5,"2015--50","2015--12",41,543.42654227679,33.586624,"PL005237776087","PL005215383122"
"5285","PL005254375997","PL005254375997",1,10,"2016--02","2016--01",74,417.909048787173,35.93247,"PL005237776087","PL005215383122"
"5286","PL005254375997","PL005254375997",1,6,"2015--51","2015--12",48,451.674212251126,37.468812,"PL005237776087","PL005215383122"
"5287","PL005254375997","PL005254375997",1,8,"2016--01","2016--01",61,490.458933637954,37.927708,"PL005237776087","PL005215383122"
"5288","PL005254375997","PL005254375997",1,10,"2016--02","2016--01",70,452.36363066826,34.532542,"PL005237776087","PL005215383122"
"5289","PL005254375997","PL005254375997",1,9,"2016--01","2016--01",65,309.715199873308,37.807938,"PL005237776087","PL005215383122"
"5290","PL005254375997","PL005254375997",1,8,"2015--52","2015--12",56,415.78610535552,38.64058,"PL005237776087","PL005215383122"
"5291","PL005254375997","PL005254375997",1,11,"2016--04","2016--01",82,375.009485757079,34.109625,"PL005237776087","PL005215383122"
"5292","PL005254375997","PL005254375997",1,6,"2015--50","2015--12",44,443.274544688804,38.738161,"PL005237776087","PL005215383122"
"5293","PL005254375997","PL005254375997",1,12,"2016--04","2016--01",86,449.853431928839,35.949215,"PL005237776087","PL005215383122"
"5294","PL005254375997","PL005254375997",1,4,"2015--49","2015--12",33,574.73063903824,40.711062,"PL005237776087","PL005215383122"
"5295","PL005254375997","PL005254375997",1,10,"2016--02","2016--01",71,408.903060171758,33.241012,"PL005237776087","PL005215383122"
"5296","PL005254375997","PL005254375997",1,13,"2016--05","2016--02",91,536.217251170283,37.39032,"PL005237776087","PL005215383122"
"5297","PL005254375997","PL005254375997",1,5,"2015--50","2015--12",40,461.499241108545,32.797936,"PL005237776087","PL005215383122"
"5298","PL005254375997","PL005254375997",1,11,"2016--03","2016--01",79,464.455808895605,34.689242,"PL005237776087","PL005215383122"
"5299","PL005254375997","PL005254375997",1,10,"2016--03","2016--01",75,398.888279661303,35.150818,"PL005237776087","PL005215383122"
"5300","PL005254375997","PL005254375997",1,12,"2016--05","2016--02",90,364.768066489121,35.17827,"PL005237776087","PL005215383122"
"5301","PL005254375997","PL005254375997",1,9,"2016--01","2016--01",66,533.739538684899,36.273547,"PL005237776087","PL005215383122"
"5302","PL005254376000","PL005254376000",1,16,"2015--40","2015--10",112,381.089413242432,37.104805,"UK631308","PL005291248025"
"5303","PL005254376000","PL005254376000",1,19,"2015--43","2015--10",133,389.445460999988,35.199852,"UK631308","PL005291248025"
"5304","PL005254376000","PL005254376000",1,13,"2015--38","2015--09",95,342.512599190508,35.23998,"UK631308","PL005291248025"
"5305","PL005254376000","PL005254376000",1,21,"2015--46","2015--11",153,365.718451586416,35.229897,"UK631308","PL005291248025"
"5306","PL005254376000","PL005254376000",1,16,"2015--41","2015--10",115,377.61536181104,36.842005,"UK631308","PL005291248025"
"5307","PL005254376000","PL005254376000",1,22,"2015--46","2015--11",155,412.191446630872,34.23948,"UK631308","PL005291248025"
"5308","PL005254376000","PL005254376000",1,7,"2015--32","2015--08",55,315.68119555678,35.838664,"UK631308","PL005291248025"
"5309","PL005254376000","PL005254376000",1,4,"2015--29","2015--07",34,303.849328991506,29.557547,"UK631308","PL005291248025"
"5310","PL005254376000","PL005254376000",1,15,"2015--40","2015--10",111,412.547641239775,34.674354,"UK631308","PL005291248025"
"5311","PL005254376000","PL005254376000",1,9,"2015--33","2015--08",63,423.920860824339,33.8715,"UK631308","PL005291248025"
"5312","PL005254376000","PL005254376000",1,11,"2015--36","2015--09",83,366.072801256428,37.248465,"UK631308","PL005291248025"
"5313","PL005254376000","PL005254376000",1,11,"2015--36","2015--09",81,371.920702064646,38.202067,"UK631308","PL005291248025"
"5314","PL005254376000","PL005254376000",1,21,"2015--45","2015--11",147,395.42508843222,35.769928,"UK631308","PL005291248025"
"5315","PL005254376000","PL005254376000",1,10,"2015--35","2015--09",76,407.749435715621,37.509516,"UK631308","PL005291248025"
"5316","PL005254376000","PL005254376000",1,6,"2015--31","2015--08",47,451.520839754288,38.97465,"UK631308","PL005291248025"
"5317","PL005254376000","PL005254376000",1,5,"2015--30","2015--07",38,468.133895656107,36.818084,"UK631308","PL005291248025"
"5318","PL005254376000","PL005254376000",1,12,"2015--37","2015--09",89,454.701390079137,38.699815,"UK631308","PL005291248025"
"5319","PL005254376000","PL005254376000",1,16,"2015--41","2015--10",116,350.755970647583,35.24255,"UK631308","PL005291248025"
"5320","PL005254376000","PL005254376000",1,19,"2015--44","2015--11",135,451.881240690452,36.174992,"UK631308","PL005291248025"
"5321","PL005254376000","PL005254376000",1,10,"2015--34","2015--08",70,351.448604349072,40.81263,"UK631308","PL005291248025"
"5322","PL005254376000","PL005254376000",1,20,"2015--45","2015--11",144,293.814328230179,36.288047,"UK631308","PL005291248025"
"5323","PL005254376000","PL005254376000",1,5,"2015--30","2015--07",39,510.163786247104,36.120785,"UK631308","PL005291248025"
"5324","PL005254376000","PL005254376000",1,11,"2015--35","2015--09",77,449.776072718443,38.091526,"UK631308","PL005291248025"
"5325","PL005254376000","PL005254376000",1,11,"2015--36","2015--09",79,423.640139744949,37.437573,"UK631308","PL005291248025"
"5326","PL005254376000","PL005254376000",1,13,"2015--37","2015--09",91,498.205256678152,35.975128,"UK631308","PL005291248025"
"5327","PL005254376000","PL005254376000",1,20,"2015--44","2015--11",140,472.960369335791,36.742145,"UK631308","PL005291248025"
"5328","PL005254376000","PL005254376000",1,7,"2015--32","2015--08",51,343.780888369536,35.850066,"UK631308","PL005291248025"
"5329","PL005254376000","PL005254376000",1,19,"2015--44","2015--11",136,473.908369089282,37.669086,"UK631308","PL005291248025"
"5330","PL005254376000","PL005254376000",1,5,"2015--29","2015--07",35,461.524112455206,36.07808,"UK631308","PL005291248025"
"5331","PL005254376000","PL005254376000",1,19,"2015--44","2015--11",139,352.940675753856,36.596444,"UK631308","PL005291248025"
"5332","PL005254376000","PL005254376000",1,8,"2015--33","2015--08",62,343.322384356719,33.449949,"UK631308","PL005291248025"
"5333","PL005254376000","PL005254376000",1,17,"2015--41","2015--10",120,362.8336935878,36.487492,"UK631308","PL005291248025"
"5334","PL005254376000","PL005254376000",1,4,"2015--29","2015--07",30,398.424731592549,33.835824,"UK631308","PL005291248025"
"5335","PL005254376000","PL005254376000",1,10,"2015--35","2015--08",72,414.932078807947,39.043632,"UK631308","PL005291248025"
"5336","PL005254376000","PL005254376000",1,14,"2015--39","2015--10",103,362.171146865877,34.055312,"UK631308","PL005291248025"
"5337","PL005254376000","PL005254376000",1,8,"2015--33","2015--08",59,356.63291240894,35.047416,"UK631308","PL005291248025"
"5338","PL005254376000","PL005254376000",1,21,"2015--46","2015--11",151,415.068760170122,34.958255,"UK631308","PL005291248025"
"5339","PL005254376000","PL005254376000",1,6,"2015--30","2015--08",42,499.898241377175,41.128412,"UK631308","PL005291248025"
"5340","PL005254376000","PL005254376000",1,14,"2015--38","2015--09",99,425.181025369438,35.093893,"UK631308","PL005291248025"
"5341","PL005254376000","PL005254376000",1,15,"2015--39","2015--10",105,382.645192888047,36.00205,"UK631308","PL005291248025"
"5342","PL005254376000","PL005254376000",1,21,"2015--46","2015--11",150,460.735912979421,35.364672,"UK631308","PL005291248025"
"5343","PL005254376000","PL005254376000",1,8,"2015--33","2015--08",58,422.590667607037,35.498638,"UK631308","PL005291248025"
"5344","PL005254376000","PL005254376000",1,15,"2015--40","2015--10",108,416.015366652903,32.162376,"UK631308","PL005291248025"
"5345","PL005254376000","PL005254376000",1,18,"2015--43","2015--10",131,476.793272950387,36.527725,"UK631308","PL005291248025"
"5346","PL005254376000","PL005254376000",1,23,"2015--47","2015--11",162,566.549304490292,34.659196,"UK631308","PL005291248025"
"5347","PL005254376000","PL005254376000",1,18,"2015--43","2015--10",128,397.031176012901,35.092602,"UK631308","PL005291248025"
"5348","PL005254376000","PL005254376000",1,14,"2015--39","2015--09",102,345.497307332729,35.958104,"UK631308","PL005291248025"
"5349","PL005254376000","PL005254376000",1,6,"2015--31","2015--08",44,470.14955529204,39.070548,"UK631308","PL005291248025"
"5350","PL005254376000","PL005254376000",1,18,"2015--43","2015--10",132,389.367509406337,36.120708,"UK631308","PL005291248025"
"5351","PL005254376000","PL005254376000",1,11,"2015--36","2015--09",82,351.169504324937,35.066682,"UK631308","PL005291248025"
"5352","PL005254376000","PL005254376000",1,6,"2015--31","2015--08",46,450.46798184395,38.474276,"UK631308","PL005291248025"
"5353","PL005254376000","PL005254376000",1,10,"2015--35","2015--09",74,466.425053798082,39.005688,"UK631308","PL005291248025"
